ts_code,name,list_date,delist_date,exercise_price,call_put
10006016.SH,华夏上证50ETF期权2310认沽2.85,20230905,20231025,2.85,P
10006015.SH,华夏上证50ETF期权2310认购2.85,20230905,20231025,2.85,C
10006121.SH,华夏上证50ETF期权2310认购2.25,20231020,20231025,2.25,C
10005930.SH,华夏上证50ETF期权2310认沽2.75,20230824,20231025,2.75,P
10006124.SH,华夏上证50ETF期权2310认沽2.30,20231020,20231025,2.3,P
10006123.SH,华夏上证50ETF期权2310认沽2.25,20231020,20231025,2.25,P
10005924.SH,华夏上证50ETF期权2310认沽2.45,20230824,20231025,2.45,P
10005926.SH,华夏上证50ETF期权2310认沽2.55,20230824,20231025,2.55,P
10005916.SH,华夏上证50ETF期权2310认购2.50,20230824,20231025,2.5,C
10005917.SH,华夏上证50ETF期权2310认购2.55,20230824,20231025,2.55,C
10005920.SH,华夏上证50ETF期权2310认购2.70,20230824,20231025,2.7,C
10005921.SH,华夏上证50ETF期权2310认购2.75,20230824,20231025,2.75,C
10005918.SH,华夏上证50ETF期权2310认购2.60,20230824,20231025,2.6,C
10005927.SH,华夏上证50ETF期权2310认沽2.60,20230824,20231025,2.6,P
10005922.SH,华夏上证50ETF期权2310认沽2.35,20230824,20231025,2.35,P
10005923.SH,华夏上证50ETF期权2310认沽2.40,20230824,20231025,2.4,P
10005919.SH,华夏上证50ETF期权2310认购2.65,20230824,20231025,2.65,C
10005925.SH,华夏上证50ETF期权2310认沽2.50,20230824,20231025,2.5,P
10005970.SH,华夏上证科创板50ETF期权2310认购0.85,20230824,20231025,0.85,C
10005969.SH,华夏上证科创板50ETF期权2310认购0.80,20230824,20231025,0.8,C
10005975.SH,华夏上证科创板50ETF期权2310认购1.10,20230824,20231025,1.1,C
10005974.SH,华夏上证科创板50ETF期权2310认购1.05,20230824,20231025,1.05,C
10005972.SH,华夏上证科创板50ETF期权2310认购0.95,20230824,20231025,0.95,C
10006013.SH,华夏上证科创板50ETF期权2310认购1.20,20230831,20231025,1.2,C
10005976.SH,华夏上证科创板50ETF期权2310认沽0.70,20230824,20231025,0.7,P
10005979.SH,华夏上证科创板50ETF期权2310认沽0.85,20230824,20231025,0.85,P
10005978.SH,华夏上证科创板50ETF期权2310认沽0.80,20230824,20231025,0.8,P
10005977.SH,华夏上证科创板50ETF期权2310认沽0.75,20230824,20231025,0.75,P
10005982.SH,华夏上证科创板50ETF期权2310认沽1.00,20230824,20231025,1.0,P
10006003.SH,华夏上证科创板50ETF期权2310认购1.15,20230825,20231025,1.15,C
10005983.SH,华夏上证科创板50ETF期权2310认沽1.05,20230824,20231025,1.05,P
10005980.SH,华夏上证科创板50ETF期权2310认沽0.90,20230824,20231025,0.9,P
10006014.SH,华夏上证科创板50ETF期权2310认沽1.20,20230831,20231025,1.2,P
10005968.SH,华夏上证科创板50ETF期权2310认购0.75,20230824,20231025,0.75,C
10005973.SH,华夏上证科创板50ETF期权2310认购1.00,20230824,20231025,1.0,C
10005967.SH,华夏上证科创板50ETF期权2310认购0.70,20230824,20231025,0.7,C
10005981.SH,华夏上证科创板50ETF期权2310认沽0.95,20230824,20231025,0.95,P
10005984.SH,华夏上证科创板50ETF期权2310认沽1.10,20230824,20231025,1.1,P
10005971.SH,华夏上证科创板50ETF期权2310认购0.90,20230824,20231025,0.9,C
10006004.SH,华夏上证科创板50ETF期权2310认沽1.15,20230825,20231025,1.15,P
10005997.SH,易方达上证科创板50ETF期权2310认沽0.85,20230824,20231025,0.85,P
10005990.SH,易方达上证科创板50ETF期权2310认购0.95,20230824,20231025,0.95,C
10005992.SH,易方达上证科创板50ETF期权2310认购1.05,20230824,20231025,1.05,C
10005996.SH,易方达上证科创板50ETF期权2310认沽0.80,20230824,20231025,0.8,P
10005987.SH,易方达上证科创板50ETF期权2310认购0.80,20230824,20231025,0.8,C
10005993.SH,易方达上证科创板50ETF期权2310认购1.10,20230824,20231025,1.1,C
10006159.SH,易方达上证科创板50ETF期权2310认购0.65,20231024,20231025,0.65,C
10005986.SH,易方达上证科创板50ETF期权2310认购0.75,20230824,20231025,0.75,C
10006001.SH,易方达上证科创板50ETF期权2310认沽1.05,20230824,20231025,1.05,P
10005994.SH,易方达上证科创板50ETF期权2310认沽0.70,20230824,20231025,0.7,P
10005985.SH,易方达上证科创板50ETF期权2310认购0.70,20230824,20231025,0.7,C
10005989.SH,易方达上证科创板50ETF期权2310认购0.90,20230824,20231025,0.9,C
10005998.SH,易方达上证科创板50ETF期权2310认沽0.90,20230824,20231025,0.9,P
10005999.SH,易方达上证科创板50ETF期权2310认沽0.95,20230824,20231025,0.95,P
10006000.SH,易方达上证科创板50ETF期权2310认沽1.00,20230824,20231025,1.0,P
10005991.SH,易方达上证科创板50ETF期权2310认购1.00,20230824,20231025,1.0,C
10005995.SH,易方达上证科创板50ETF期权2310认沽0.75,20230824,20231025,0.75,P
10006010.SH,易方达上证科创板50ETF期权2310认沽1.15,20230830,20231025,1.15,P
10006002.SH,易方达上证科创板50ETF期权2310认沽1.10,20230824,20231025,1.1,P
10006009.SH,易方达上证科创板50ETF期权2310认购1.15,20230830,20231025,1.15,C
10006160.SH,易方达上证科创板50ETF期权2310认沽0.65,20231024,20231025,0.65,P
10005988.SH,易方达上证科创板50ETF期权2310认购0.85,20230824,20231025,0.85,C
10005474.SH,华夏上证50ETF期权2309认沽2.30,20230601,20230927,2.3,P
10005172.SH,华夏上证50ETF期权2309认沽2.55,20230207,20230927,2.55,P
10005473.SH,华夏上证50ETF期权2309认购2.30,20230601,20230927,2.3,C
10005159.SH,华夏上证50ETF期权2309认购2.60,20230201,20230927,2.6,C
10005259.SH,华夏上证50ETF期权2309认购2.40,20230321,20230927,2.4,C
10005171.SH,华夏上证50ETF期权2309认购2.55,20230207,20230927,2.55,C
10005458.SH,华夏上证50ETF期权2309认沽2.35,20230526,20230927,2.35,P
10005105.SH,华夏上证50ETF期权2309认购2.65,20230131,20230927,2.65,C
10005106.SH,华夏上证50ETF期权2309认购2.70,20230131,20230927,2.7,C
10005107.SH,华夏上证50ETF期权2309认购2.75,20230131,20230927,2.75,C
10005108.SH,华夏上证50ETF期权2309认购2.80,20230131,20230927,2.8,C
10005109.SH,华夏上证50ETF期权2309认购2.85,20230131,20230927,2.85,C
10005110.SH,华夏上证50ETF期权2309认购2.90,20230131,20230927,2.9,C
10005111.SH,华夏上证50ETF期权2309认购2.95,20230131,20230927,2.95,C
10005112.SH,华夏上证50ETF期权2309认购3,20230131,20230927,3.0,C
10005113.SH,华夏上证50ETF期权2309认购3.10,20230131,20230927,3.1,C
10005114.SH,华夏上证50ETF期权2309认沽2.65,20230131,20230927,2.65,P
10005115.SH,华夏上证50ETF期权2309认沽2.70,20230131,20230927,2.7,P
10005116.SH,华夏上证50ETF期权2309认沽2.75,20230131,20230927,2.75,P
10005117.SH,华夏上证50ETF期权2309认沽2.80,20230131,20230927,2.8,P
10005118.SH,华夏上证50ETF期权2309认沽2.85,20230131,20230927,2.85,P
10005119.SH,华夏上证50ETF期权2309认沽2.90,20230131,20230927,2.9,P
10005120.SH,华夏上证50ETF期权2309认沽2.95,20230131,20230927,2.95,P
10005121.SH,华夏上证50ETF期权2309认沽3,20230131,20230927,3.0,P
10005122.SH,华夏上证50ETF期权2309认沽3.10,20230131,20230927,3.1,P
10005173.SH,华夏上证50ETF期权2309认购2.50,20230220,20230927,2.5,C
10005174.SH,华夏上证50ETF期权2309认沽2.50,20230220,20230927,2.5,P
10005260.SH,华夏上证50ETF期权2309认沽2.40,20230321,20230927,2.4,P
10005457.SH,华夏上证50ETF期权2309认购2.35,20230526,20230927,2.35,C
10005160.SH,华夏上证50ETF期权2309认沽2.60,20230201,20230927,2.6,P
10005247.SH,华夏上证50ETF期权2309认购2.45,20230313,20230927,2.45,C
10005248.SH,华夏上证50ETF期权2309认沽2.45,20230313,20230927,2.45,P
10005907.SH,华夏上证科创板50ETF期权2309认购0.70,20230824,20230927,0.7,C
10005880.SH,华夏上证科创板50ETF期权2309认沽0.75,20230815,20230927,0.75,P
10005879.SH,华夏上证科创板50ETF期权2309认购0.75,20230815,20230927,0.75,C
10005751.SH,华夏上证科创板50ETF期权2309认购0.80,20230720,20230927,0.8,C
10005752.SH,华夏上证科创板50ETF期权2309认沽0.80,20230720,20230927,0.8,P
10005627.SH,华夏上证科创板50ETF期权2309认购0.85,20230607,20230927,0.85,C
10005628.SH,华夏上证科创板50ETF期权2309认沽0.85,20230607,20230927,0.85,P
10005908.SH,华夏上证科创板50ETF期权2309认沽0.70,20230824,20230927,0.7,P
10005513.SH,华夏上证科创板50ETF期权2309认购0.90,20230605,20230927,0.9,C
10005514.SH,华夏上证科创板50ETF期权2309认购0.95,20230605,20230927,0.95,C
10005515.SH,华夏上证科创板50ETF期权2309认购1.00,20230605,20230927,1.0,C
10005516.SH,华夏上证科创板50ETF期权2309认购1.05,20230605,20230927,1.05,C
10005517.SH,华夏上证科创板50ETF期权2309认购1.10,20230605,20230927,1.1,C
10005518.SH,华夏上证科创板50ETF期权2309认购1.15,20230605,20230927,1.15,C
10005519.SH,华夏上证科创板50ETF期权2309认购1.20,20230605,20230927,1.2,C
10005520.SH,华夏上证科创板50ETF期权2309认购1.25,20230605,20230927,1.25,C
10005521.SH,华夏上证科创板50ETF期权2309认购1.30,20230605,20230927,1.3,C
10005522.SH,华夏上证科创板50ETF期权2309认沽0.90,20230605,20230927,0.9,P
10005523.SH,华夏上证科创板50ETF期权2309认沽0.95,20230605,20230927,0.95,P
10005524.SH,华夏上证科创板50ETF期权2309认沽1.00,20230605,20230927,1.0,P
10005525.SH,华夏上证科创板50ETF期权2309认沽1.05,20230605,20230927,1.05,P
10005526.SH,华夏上证科创板50ETF期权2309认沽1.10,20230605,20230927,1.1,P
10005527.SH,华夏上证科创板50ETF期权2309认沽1.15,20230605,20230927,1.15,P
10005528.SH,华夏上证科创板50ETF期权2309认沽1.20,20230605,20230927,1.2,P
10005529.SH,华夏上证科创板50ETF期权2309认沽1.25,20230605,20230927,1.25,P
10005530.SH,华夏上证科创板50ETF期权2309认沽1.30,20230605,20230927,1.3,P
10005759.SH,易方达上证科创板50ETF期权2309认购0.75,20230725,20230927,0.75,C
10005887.SH,易方达上证科创板50ETF期权2309认购0.70,20230817,20230927,0.7,C
10005888.SH,易方达上证科创板50ETF期权2309认沽0.70,20230817,20230927,0.7,P
10005760.SH,易方达上证科创板50ETF期权2309认沽0.75,20230725,20230927,0.75,P
10005635.SH,易方达上证科创板50ETF期权2309认购0.85,20230607,20230927,0.85,C
10005741.SH,易方达上证科创板50ETF期权2309认购0.80,20230710,20230927,0.8,C
10005742.SH,易方达上证科创板50ETF期权2309认沽0.80,20230710,20230927,0.8,P
10005636.SH,易方达上证科创板50ETF期权2309认沽0.85,20230607,20230927,0.85,P
10005585.SH,易方达上证科创板50ETF期权2309认购0.90,20230605,20230927,0.9,C
10005586.SH,易方达上证科创板50ETF期权2309认购0.95,20230605,20230927,0.95,C
10005587.SH,易方达上证科创板50ETF期权2309认购1.00,20230605,20230927,1.0,C
10005588.SH,易方达上证科创板50ETF期权2309认购1.05,20230605,20230927,1.05,C
10005589.SH,易方达上证科创板50ETF期权2309认购1.10,20230605,20230927,1.1,C
10005590.SH,易方达上证科创板50ETF期权2309认购1.15,20230605,20230927,1.15,C
10005591.SH,易方达上证科创板50ETF期权2309认购1.20,20230605,20230927,1.2,C
10005592.SH,易方达上证科创板50ETF期权2309认购1.25,20230605,20230927,1.25,C
10005593.SH,易方达上证科创板50ETF期权2309认购1.30,20230605,20230927,1.3,C
10005594.SH,易方达上证科创板50ETF期权2309认沽0.90,20230605,20230927,0.9,P
10005595.SH,易方达上证科创板50ETF期权2309认沽0.95,20230605,20230927,0.95,P
10005596.SH,易方达上证科创板50ETF期权2309认沽1.00,20230605,20230927,1.0,P
10005597.SH,易方达上证科创板50ETF期权2309认沽1.05,20230605,20230927,1.05,P
10005598.SH,易方达上证科创板50ETF期权2309认沽1.10,20230605,20230927,1.1,P
10005599.SH,易方达上证科创板50ETF期权2309认沽1.15,20230605,20230927,1.15,P
10005600.SH,易方达上证科创板50ETF期权2309认沽1.20,20230605,20230927,1.2,P
10005601.SH,易方达上证科创板50ETF期权2309认沽1.25,20230605,20230927,1.25,P
10005602.SH,易方达上证科创板50ETF期权2309认沽1.30,20230605,20230927,1.3,P
10005733.SH,华夏上证50ETF期权2308认购2.80,20230704,20230823,2.8,C
10005643.SH,华夏上证50ETF期权2308认购2.35,20230629,20230823,2.35,C
10005644.SH,华夏上证50ETF期权2308认购2.40,20230629,20230823,2.4,C
10005645.SH,华夏上证50ETF期权2308认购2.45,20230629,20230823,2.45,C
10005646.SH,华夏上证50ETF期权2308认购2.50,20230629,20230823,2.5,C
10005647.SH,华夏上证50ETF期权2308认购2.55,20230629,20230823,2.55,C
10005648.SH,华夏上证50ETF期权2308认购2.60,20230629,20230823,2.6,C
10005649.SH,华夏上证50ETF期权2308认购2.65,20230629,20230823,2.65,C
10005650.SH,华夏上证50ETF期权2308认购2.70,20230629,20230823,2.7,C
10005651.SH,华夏上证50ETF期权2308认购2.75,20230629,20230823,2.75,C
10005652.SH,华夏上证50ETF期权2308认沽2.35,20230629,20230823,2.35,P
10005653.SH,华夏上证50ETF期权2308认沽2.40,20230629,20230823,2.4,P
10005654.SH,华夏上证50ETF期权2308认沽2.45,20230629,20230823,2.45,P
10005655.SH,华夏上证50ETF期权2308认沽2.50,20230629,20230823,2.5,P
10005656.SH,华夏上证50ETF期权2308认沽2.55,20230629,20230823,2.55,P
10005657.SH,华夏上证50ETF期权2308认沽2.60,20230629,20230823,2.6,P
10005658.SH,华夏上证50ETF期权2308认沽2.65,20230629,20230823,2.65,P
10005659.SH,华夏上证50ETF期权2308认沽2.70,20230629,20230823,2.7,P
10005660.SH,华夏上证50ETF期权2308认沽2.75,20230629,20230823,2.75,P
10005734.SH,华夏上证50ETF期权2308认沽2.80,20230704,20230823,2.8,P
10005855.SH,华夏上证50ETF期权2308认购2.90,20230731,20230823,2.9,C
10005856.SH,华夏上证50ETF期权2308认购2.95,20230731,20230823,2.95,C
10005857.SH,华夏上证50ETF期权2308认沽2.90,20230731,20230823,2.9,P
10005858.SH,华夏上证50ETF期权2308认沽2.95,20230731,20230823,2.95,P
10005763.SH,华夏上证50ETF期权2308认购2.85,20230726,20230823,2.85,C
10005764.SH,华夏上证50ETF期权2308认沽2.85,20230726,20230823,2.85,P
10005749.SH,华夏上证科创板50ETF期权2308认购0.80,20230720,20230823,0.8,C
10005877.SH,华夏上证科创板50ETF期权2308认购0.75,20230815,20230823,0.75,C
10005750.SH,华夏上证科创板50ETF期权2308认沽0.80,20230720,20230823,0.8,P
10005697.SH,华夏上证科创板50ETF期权2308认购0.85,20230629,20230823,0.85,C
10005698.SH,华夏上证科创板50ETF期权2308认购0.90,20230629,20230823,0.9,C
10005699.SH,华夏上证科创板50ETF期权2308认购0.95,20230629,20230823,0.95,C
10005700.SH,华夏上证科创板50ETF期权2308认购1.00,20230629,20230823,1.0,C
10005701.SH,华夏上证科创板50ETF期权2308认购1.05,20230629,20230823,1.05,C
10005702.SH,华夏上证科创板50ETF期权2308认购1.10,20230629,20230823,1.1,C
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,20230629,20230823,1.15,C
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,20230629,20230823,1.2,C
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,20230629,20230823,1.25,C
10005706.SH,华夏上证科创板50ETF期权2308认沽0.85,20230629,20230823,0.85,P
10005707.SH,华夏上证科创板50ETF期权2308认沽0.90,20230629,20230823,0.9,P
10005708.SH,华夏上证科创板50ETF期权2308认沽0.95,20230629,20230823,0.95,P
10005709.SH,华夏上证科创板50ETF期权2308认沽1.00,20230629,20230823,1.0,P
10005710.SH,华夏上证科创板50ETF期权2308认沽1.05,20230629,20230823,1.05,P
10005711.SH,华夏上证科创板50ETF期权2308认沽1.10,20230629,20230823,1.1,P
10005712.SH,华夏上证科创板50ETF期权2308认沽1.15,20230629,20230823,1.15,P
10005713.SH,华夏上证科创板50ETF期权2308认沽1.20,20230629,20230823,1.2,P
10005714.SH,华夏上证科创板50ETF期权2308认沽1.25,20230629,20230823,1.25,P
10005878.SH,华夏上证科创板50ETF期权2308认沽0.75,20230815,20230823,0.75,P
10005886.SH,易方达上证科创板50ETF期权2308认沽0.70,20230817,20230823,0.7,P
10005757.SH,易方达上证科创板50ETF期权2308认购0.75,20230725,20230823,0.75,C
10005758.SH,易方达上证科创板50ETF期权2308认沽0.75,20230725,20230823,0.75,P
10005885.SH,易方达上证科创板50ETF期权2308认购0.70,20230817,20230823,0.7,C
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,20230629,20230823,0.85,C
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,20230629,20230823,0.9,C
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,20230629,20230823,0.95,C
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,20230629,20230823,1.0,C
10005719.SH,易方达上证科创板50ETF期权2308认购1.05,20230629,20230823,1.05,C
10005720.SH,易方达上证科创板50ETF期权2308认购1.10,20230629,20230823,1.1,C
10005721.SH,易方达上证科创板50ETF期权2308认购1.15,20230629,20230823,1.15,C
10005722.SH,易方达上证科创板50ETF期权2308认购1.20,20230629,20230823,1.2,C
10005723.SH,易方达上证科创板50ETF期权2308认购1.25,20230629,20230823,1.25,C
10005724.SH,易方达上证科创板50ETF期权2308认沽0.85,20230629,20230823,0.85,P
10005725.SH,易方达上证科创板50ETF期权2308认沽0.90,20230629,20230823,0.9,P
10005726.SH,易方达上证科创板50ETF期权2308认沽0.95,20230629,20230823,0.95,P
10005727.SH,易方达上证科创板50ETF期权2308认沽1.00,20230629,20230823,1.0,P
10005728.SH,易方达上证科创板50ETF期权2308认沽1.05,20230629,20230823,1.05,P
10005729.SH,易方达上证科创板50ETF期权2308认沽1.10,20230629,20230823,1.1,P
10005730.SH,易方达上证科创板50ETF期权2308认沽1.15,20230629,20230823,1.15,P
10005731.SH,易方达上证科创板50ETF期权2308认沽1.20,20230629,20230823,1.2,P
10005732.SH,易方达上证科创板50ETF期权2308认沽1.25,20230629,20230823,1.25,P
10005739.SH,易方达上证科创板50ETF期权2308认购0.80,20230710,20230823,0.8,C
10005740.SH,易方达上证科创板50ETF期权2308认沽0.80,20230710,20230823,0.8,P
10005408.SH,华夏上证50ETF期权2307认沽2.40,20230525,20230726,2.4,P
10005399.SH,华夏上证50ETF期权2307认购2.40,20230525,20230726,2.4,C
10005402.SH,华夏上证50ETF期权2307认购2.55,20230525,20230726,2.55,C
10005403.SH,华夏上证50ETF期权2307认购2.60,20230525,20230726,2.6,C
10005409.SH,华夏上证50ETF期权2307认沽2.45,20230525,20230726,2.45,P
10005455.SH,华夏上证50ETF期权2307认购2.35,20230526,20230726,2.35,C
10005472.SH,华夏上证50ETF期权2307认沽2.30,20230601,20230726,2.3,P
10005471.SH,华夏上证50ETF期权2307认购2.30,20230601,20230726,2.3,C
10005414.SH,华夏上证50ETF期权2307认沽2.70,20230525,20230726,2.7,P
10005410.SH,华夏上证50ETF期权2307认沽2.50,20230525,20230726,2.5,P
10005405.SH,华夏上证50ETF期权2307认购2.70,20230525,20230726,2.7,C
10005407.SH,华夏上证50ETF期权2307认购2.80,20230525,20230726,2.8,C
10005416.SH,华夏上证50ETF期权2307认沽2.80,20230525,20230726,2.8,P
10005400.SH,华夏上证50ETF期权2307认购2.45,20230525,20230726,2.45,C
10005404.SH,华夏上证50ETF期权2307认购2.65,20230525,20230726,2.65,C
10005415.SH,华夏上证50ETF期权2307认沽2.75,20230525,20230726,2.75,P
10005413.SH,华夏上证50ETF期权2307认沽2.65,20230525,20230726,2.65,P
10005406.SH,华夏上证50ETF期权2307认购2.75,20230525,20230726,2.75,C
10005639.SH,华夏上证50ETF期权2307认购2.85,20230619,20230726,2.85,C
10005640.SH,华夏上证50ETF期权2307认沽2.85,20230619,20230726,2.85,P
10005411.SH,华夏上证50ETF期权2307认沽2.55,20230525,20230726,2.55,P
10005412.SH,华夏上证50ETF期权2307认沽2.60,20230525,20230726,2.6,P
10005456.SH,华夏上证50ETF期权2307认沽2.35,20230526,20230726,2.35,P
10005401.SH,华夏上证50ETF期权2307认购2.50,20230525,20230726,2.5,C
10005747.SH,华夏上证科创板50ETF期权2307认购0.80,20230720,20230726,0.8,C
10005625.SH,华夏上证科创板50ETF期权2307认购0.85,20230607,20230726,0.85,C
10005626.SH,华夏上证科创板50ETF期权2307认沽0.85,20230607,20230726,0.85,P
10005748.SH,华夏上证科创板50ETF期权2307认沽0.80,20230720,20230726,0.8,P
10005495.SH,华夏上证科创板50ETF期权2307认购0.90,20230605,20230726,0.9,C
10005496.SH,华夏上证科创板50ETF期权2307认购0.95,20230605,20230726,0.95,C
10005497.SH,华夏上证科创板50ETF期权2307认购1.00,20230605,20230726,1.0,C
10005498.SH,华夏上证科创板50ETF期权2307认购1.05,20230605,20230726,1.05,C
10005499.SH,华夏上证科创板50ETF期权2307认购1.10,20230605,20230726,1.1,C
10005500.SH,华夏上证科创板50ETF期权2307认购1.15,20230605,20230726,1.15,C
10005501.SH,华夏上证科创板50ETF期权2307认购1.20,20230605,20230726,1.2,C
10005502.SH,华夏上证科创板50ETF期权2307认购1.25,20230605,20230726,1.25,C
10005503.SH,华夏上证科创板50ETF期权2307认购1.30,20230605,20230726,1.3,C
10005504.SH,华夏上证科创板50ETF期权2307认沽0.90,20230605,20230726,0.9,P
10005505.SH,华夏上证科创板50ETF期权2307认沽0.95,20230605,20230726,0.95,P
10005506.SH,华夏上证科创板50ETF期权2307认沽1.00,20230605,20230726,1.0,P
10005507.SH,华夏上证科创板50ETF期权2307认沽1.05,20230605,20230726,1.05,P
10005508.SH,华夏上证科创板50ETF期权2307认沽1.10,20230605,20230726,1.1,P
10005509.SH,华夏上证科创板50ETF期权2307认沽1.15,20230605,20230726,1.15,P
10005510.SH,华夏上证科创板50ETF期权2307认沽1.20,20230605,20230726,1.2,P
10005511.SH,华夏上证科创板50ETF期权2307认沽1.25,20230605,20230726,1.25,P
10005512.SH,华夏上证科创板50ETF期权2307认沽1.30,20230605,20230726,1.3,P
10005755.SH,易方达上证科创板50ETF期权2307认购0.75,20230725,20230726,0.75,C
10005756.SH,易方达上证科创板50ETF期权2307认沽0.75,20230725,20230726,0.75,P
10005737.SH,易方达上证科创板50ETF期权2307认购0.80,20230710,20230726,0.8,C
10005738.SH,易方达上证科创板50ETF期权2307认沽0.80,20230710,20230726,0.8,P
10005634.SH,易方达上证科创板50ETF期权2307认沽0.85,20230607,20230726,0.85,P
10005633.SH,易方达上证科创板50ETF期权2307认购0.85,20230607,20230726,0.85,C
10005567.SH,易方达上证科创板50ETF期权2307认购0.90,20230605,20230726,0.9,C
10005568.SH,易方达上证科创板50ETF期权2307认购0.95,20230605,20230726,0.95,C
10005569.SH,易方达上证科创板50ETF期权2307认购1.00,20230605,20230726,1.0,C
10005570.SH,易方达上证科创板50ETF期权2307认购1.05,20230605,20230726,1.05,C
10005571.SH,易方达上证科创板50ETF期权2307认购1.10,20230605,20230726,1.1,C
10005572.SH,易方达上证科创板50ETF期权2307认购1.15,20230605,20230726,1.15,C
10005573.SH,易方达上证科创板50ETF期权2307认购1.20,20230605,20230726,1.2,C
10005574.SH,易方达上证科创板50ETF期权2307认购1.25,20230605,20230726,1.25,C
10005575.SH,易方达上证科创板50ETF期权2307认购1.30,20230605,20230726,1.3,C
10005576.SH,易方达上证科创板50ETF期权2307认沽0.90,20230605,20230726,0.9,P
10005577.SH,易方达上证科创板50ETF期权2307认沽0.95,20230605,20230726,0.95,P
10005578.SH,易方达上证科创板50ETF期权2307认沽1.00,20230605,20230726,1.0,P
10005579.SH,易方达上证科创板50ETF期权2307认沽1.05,20230605,20230726,1.05,P
10005580.SH,易方达上证科创板50ETF期权2307认沽1.10,20230605,20230726,1.1,P
10005581.SH,易方达上证科创板50ETF期权2307认沽1.15,20230605,20230726,1.15,P
10005582.SH,易方达上证科创板50ETF期权2307认沽1.20,20230605,20230726,1.2,P
10005583.SH,易方达上证科创板50ETF期权2307认沽1.25,20230605,20230726,1.25,P
10005584.SH,易方达上证科创板50ETF期权2307认沽1.30,20230605,20230726,1.3,P
10004739.SH,华夏上证50ETF期权2306认购2.169,20221028,20230628,2.169,C
10004688.SH,华夏上证50ETF期权2306认沽2.218,20221027,20230628,2.218,P
10004919.SH,华夏上证50ETF期权2306认购2.85,20221202,20230628,2.85,C
10004747.SH,华夏上证50ETF期权2306认购2.12,20221031,20230628,2.12,C
10004748.SH,华夏上证50ETF期权2306认沽2.12,20221031,20230628,2.12,P
10004689.SH,华夏上证50ETF期权2306认沽2.268,20221027,20230628,2.268,P
10005093.SH,华夏上证50ETF期权2306认购3.10,20230117,20230628,3.1,C
10005453.SH,华夏上证50ETF期权2306认购2.35,20230526,20230628,2.35,C
10004773.SH,华夏上证50ETF期权2306认购2.761,20221115,20230628,2.761,C
10004694.SH,华夏上证50ETF期权2306认沽2.514,20221027,20230628,2.514,P
10004902.SH,华夏上证50ETF期权2306认购2.75,20221201,20230628,2.75,C
10004686.SH,华夏上证50ETF期权2306认购2.564,20221027,20230628,2.564,C
10004907.SH,华夏上证50ETF期权2306认沽2.55,20221201,20230628,2.55,P
10004905.SH,华夏上证50ETF期权2306认沽2.45,20221201,20230628,2.45,P
10005013.SH,华夏上证50ETF期权2306认购3.00,20230116,20230628,3.0,C
10005014.SH,华夏上证50ETF期权2306认沽3.00,20230116,20230628,3.0,P
10004920.SH,华夏上证50ETF期权2306认沽2.85,20221202,20230628,2.85,P
10004692.SH,华夏上证50ETF期权2306认沽2.416,20221027,20230628,2.416,P
10004683.SH,华夏上证50ETF期权2306认购2.416,20221027,20230628,2.416,C
10004900.SH,华夏上证50ETF期权2306认购2.65,20221201,20230628,2.65,C
10004931.SH,华夏上证50ETF期权2306认购2.90,20221206,20230628,2.9,C
10004895.SH,华夏上证50ETF期权2306认购2.40,20221201,20230628,2.4,C
10004897.SH,华夏上证50ETF期权2306认购2.50,20221201,20230628,2.5,C
10004685.SH,华夏上证50ETF期权2306认购2.514,20221027,20230628,2.514,C
10004759.SH,华夏上证50ETF期权2306认购2.662,20221107,20230628,2.662,C
10004760.SH,华夏上证50ETF期权2306认沽2.662,20221107,20230628,2.662,P
10004901.SH,华夏上证50ETF期权2306认购2.70,20221201,20230628,2.7,C
10004771.SH,华夏上证50ETF期权2306认购2.711,20221114,20230628,2.711,C
10004772.SH,华夏上证50ETF期权2306认沽2.711,20221114,20230628,2.711,P
10004911.SH,华夏上证50ETF期权2306认沽2.75,20221201,20230628,2.75,P
10004774.SH,华夏上证50ETF期权2306认沽2.761,20221115,20230628,2.761,P
10005469.SH,华夏上证50ETF期权2306认购2.30,20230601,20230628,2.3,C
10004679.SH,华夏上证50ETF期权2306认购2.218,20221027,20230628,2.218,C
10004909.SH,华夏上证50ETF期权2306认沽2.65,20221201,20230628,2.65,P
10005470.SH,华夏上证50ETF期权2306认沽2.30,20230601,20230628,2.3,P
10005094.SH,华夏上证50ETF期权2306认沽3.10,20230117,20230628,3.1,P
10005003.SH,华夏上证50ETF期权2306认购2.95,20230109,20230628,2.95,C
10005004.SH,华夏上证50ETF期权2306认沽2.95,20230109,20230628,2.95,P
10004898.SH,华夏上证50ETF期权2306认购2.55,20221201,20230628,2.55,C
10004904.SH,华夏上证50ETF期权2306认沽2.40,20221201,20230628,2.4,P
10004693.SH,华夏上证50ETF期权2306认沽2.465,20221027,20230628,2.465,P
10004778.SH,华夏上证50ETF期权2306认沽2.81,20221116,20230628,2.81,P
10004932.SH,华夏上证50ETF期权2306认沽2.90,20221206,20230628,2.9,P
