trade_date,close,log_return,sv_current_variance,model_vol,model_name
2022-10-28,2.365,-0.02257620968399389,0.00014606954597317322,0.1918580870988754,stochastic_volatility
2022-10-31,2.333,-0.013623028904603393,0.0001279782041250439,0.17958426278354978,stochastic_volatility
2022-11-01,2.436,0.043202356808357635,0.00020711115015111276,0.22845570651240124,stochastic_volatility
2022-11-02,2.456,0.008176660437245539,0.00021239138524803162,0.23134958198039599,stochastic_volatility
2022-11-03,2.425,-0.012702485895449572,0.0002144543554500244,0.23247042300775844,stochastic_volatility
2022-11-04,2.506,0.032856332084430014,0.00024922156331792187,0.25060693118131494,stochastic_volatility
2022-11-07,2.515,0.003584947077826002,0.0002505542742185865,0.25127609735723727,stochastic_volatility
2022-11-08,2.497,-0.007182792254066409,0.00025122589767305275,0.25161265113982106,stochastic_volatility
2022-11-09,2.478,-0.007638228090685319,0.00025090632312614565,0.2514525669540653,stochastic_volatility
2022-11-10,2.482,0.001612903575464779,0.000250567849082564,0.2512829042509779,stochastic_volatility
2022-11-11,2.555,0.028987536873252187,0.00028334682371226264,0.2672141455377881,stochastic_volatility
2022-11-14,2.576,0.008185584586439282,0.0002853634084432186,0.2681633437434936,stochastic_volatility
2022-11-15,2.625,0.018843087801479915,0.0002945846808114533,0.2724616295269597,stochastic_volatility
2022-11-16,2.615,-0.003816798526700742,0.000291017814444876,0.2708071070708979,stochastic_volatility
2022-11-17,2.6,-0.005752652489449922,0.0002919400986202878,0.2712358841530975,stochastic_volatility
2022-11-18,2.59,-0.0038535693159900777,0.0002922781308928627,0.27139286833850557,stochastic_volatility
2022-11-21,2.557,-0.01282317940239681,0.0002777955136420458,0.26458357741514404,stochastic_volatility
2022-11-22,2.57,0.005071202598078777,0.0002784863631738053,0.2649123695107477,stochastic_volatility
2022-11-23,2.575,0.0019436352085712523,0.00027724556951654793,0.26432155326073975,stochastic_volatility
2022-11-24,2.558,-0.00662383095904871,0.00027414824325686907,0.26284093535964104,stochastic_volatility
2022-11-25,2.585,0.010499804803741542,0.00025862197892864437,0.25528951935012606,stochastic_volatility
2022-11-28,2.54,-0.017561426929947183,0.0002683191646710381,0.26003159326724434,stochastic_volatility
2022-11-29,2.648,0.04164055704431657,0.0003278980087470929,0.2874548628989731,stochastic_volatility
2022-11-30,2.645,-0.001133572764499105,0.0003134436412580525,0.28104767851207957,stochastic_volatility
2022-12-01,2.632,-0.00492705184719185,0.00031337162308049183,0.2810153892872843,stochastic_volatility
2022-12-02,2.617,-0.005715389915062009,0.0003128693939809129,0.2807901125096645,stochastic_volatility
2022-12-05,2.68,0.023788170974756568,0.0002802626727526554,0.26575589087293844,stochastic_volatility
2022-12-06,2.688,0.00298062813813772,0.0002787943475148394,0.26505881531037506,stochastic_volatility
2022-12-07,2.671,-0.006344488533079411,0.0002819282916195908,0.2665444231045491,stochastic_volatility
2022-12-08,2.677,0.002243830410391801,0.00027744925909450055,0.2644186326487113,stochastic_volatility
2022-12-09,2.708,0.011513590511813112,0.000255167325542146,0.2535787176334418,stochastic_volatility
2022-12-12,2.676,-0.011887212784046593,0.00025309650143343494,0.25254765562409326,stochastic_volatility
2022-12-13,2.679,0.0011204482964895061,0.00020001381305027654,0.22450719562782323,stochastic_volatility
2022-12-14,2.696,0.00632560248758915,0.00019948882224081973,0.2242123618462786,stochastic_volatility
2022-12-15,2.682,-0.0052064081905738606,0.0001931883838719162,0.22064331563798364,stochastic_volatility
2022-12-16,2.693,0.004093028969975211,0.00016225025719737488,0.20220550144281058,stochastic_volatility
2022-12-19,2.653,-0.014964738673859213,0.0001722026961463057,0.2083148564766062,stochastic_volatility
2022-12-20,2.607,-0.01749094020423785,0.0001821167691573433,0.21422750950251584,stochastic_volatility
2022-12-21,2.612,0.0019160764628200079,0.000179179763849787,0.21249305986348432,stochastic_volatility
2022-12-22,2.629,0.006487334333559536,0.00017992383646095014,0.2129338084667614,stochastic_volatility
2022-12-23,2.622,-0.0026661604062361423,0.00015422913785812103,0.19714396450372632,stochastic_volatility
2022-12-26,2.612,-0.0038211739273233476,0.00015297092955436064,0.19633816299359347,stochastic_volatility
2022-12-27,2.642,0.01141999468594884,0.0001453980199781137,0.1914165641591256,stochastic_volatility
2022-12-28,2.649,0.0026460041897990415,0.00014499318665130826,0.1911498967724798,stochastic_volatility
2022-12-29,2.635,-0.005299028296607136,0.00014480660618561663,0.19102686920633807,stochastic_volatility
2022-12-30,2.649,0.0052990282966070565,0.00014488516806347227,0.19107868105049033,stochastic_volatility
2023-01-03,2.651,0.0007547170169557742,0.00013831970208516326,0.186699129418059,stochastic_volatility
2023-01-04,2.66,0.003389195486719247,0.00013796534091081736,0.1864598238482649,stochastic_volatility
2023-01-05,2.71,0.01862251209800185,0.00014815412353469734,0.1932222531975645,stochastic_volatility
2023-01-06,2.725,0.005519793223597901,0.00014609580774117977,0.19187533335678483,stochastic_volatility
2023-01-09,2.75,0.009132483563272474,0.00014536680467038706,0.19139601557226196,stochastic_volatility
2023-01-10,2.742,-0.0029133305383572295,0.0001326946585629572,0.18286348448464285,stochastic_volatility
2023-01-11,2.748,0.002185793219980447,7.82199526898877e-05,0.14039739341544663,stochastic_volatility
2023-01-12,2.754,0.002181025946360146,7.804458955582481e-05,0.14023992501448315,stochastic_volatility
2023-01-13,2.799,0.016207810226853303,8.379038650753168e-05,0.14531062383699955,stochastic_volatility
2023-01-16,2.847,0.01700359776258416,8.882749561815242e-05,0.1496146012118283,stochastic_volatility
2023-01-17,2.838,-0.0031662295580495493,7.404476442909366e-05,0.13659897743442886,stochastic_volatility
2023-01-18,2.819,-0.006717366605875421,7.646335210613037e-05,0.1388119761790922,stochastic_volatility
2023-01-19,2.829,0.003541080187454701,7.431400905183492e-05,0.1368471054902602,stochastic_volatility
2023-01-20,2.848,0.006693701230298981,7.507475979589293e-05,0.13754577226714393,stochastic_volatility
2023-01-30,2.849,0.00035106196604211014,7.195359306621122e-05,0.13465624921512268,stochastic_volatility
2023-01-31,2.819,-0.010585843383795784,7.079132291960114e-05,0.13356426683712783,stochastic_volatility
2023-02-01,2.83,0.003894499523170786,7.093020481738804e-05,0.13369521911415452,stochastic_volatility
2023-02-02,2.824,-0.0021223920241507173,7.068863037259506e-05,0.1334673550119802,stochastic_volatility
2023-02-03,2.783,-0.014624837087241853,7.803164007109401e-05,0.1402282899343627,stochastic_volatility
2023-02-06,2.739,-0.01593659226281264,8.745271453433453e-05,0.14845229557892428,stochastic_volatility
2023-02-07,2.747,0.002916516832195721,7.896010341259396e-05,0.14106007961139708,stochastic_volatility
2023-02-08,2.74,-0.002551486713157829,6.718285270469813e-05,0.1301156365760239,stochastic_volatility
2023-02-09,2.769,0.010528323788845833,6.980814473961754e-05,0.13263352696201525,stochastic_volatility
2023-02-10,2.757,-0.0043431121471651365,7.032580215587056e-05,0.13312438598273188,stochastic_volatility
2023-02-13,2.775,0.0065076151567379946,7.044169429768538e-05,0.13323403079925458,stochastic_volatility
2023-02-14,2.786,0.0039561281592160845,6.939439208173688e-05,0.1322398835624022,stochastic_volatility
2023-02-15,2.76,-0.009376195628555446,7.051478482345042e-05,0.1333031349050333,stochastic_volatility
2023-02-16,2.75,-0.0036297680505786127,7.131278959352004e-05,0.13405529820774353,stochastic_volatility
2023-02-17,2.721,-0.010601451877370662,7.464386585096534e-05,0.13715048011014494,stochastic_volatility
2023-02-20,2.798,0.027905416442180205,9.827129356232375e-05,0.15736697867629532,stochastic_volatility
2023-02-21,2.812,0.004991097705128897,9.855709211859774e-05,0.15759564465392636,stochastic_volatility
2023-02-22,2.775,-0.013245226750020567,0.00010614706558783845,0.16355140026345016,stochastic_volatility
2023-02-23,2.774,-0.0003604253057579828,9.562579888183462e-05,0.15523434323055682,stochastic_volatility
2023-02-24,2.736,-0.01379332213233576,0.0001017433086623031,0.16012280844058532,stochastic_volatility
2023-02-27,2.733,-0.0010970928143730994,9.888332892449139e-05,0.1578562602147024,stochastic_volatility
2023-02-28,2.746,0.004745400399848254,9.940892363469494e-05,0.15827523102476623,stochastic_volatility
2023-03-01,2.777,0.011225900978883263,0.0001034654929121186,0.16147230169243854,stochastic_volatility
2023-03-02,2.776,-0.0003601656801045355,0.00010335983971074386,0.16138983737245494,stochastic_volatility
2023-03-03,2.779,0.0010801081158086443,9.435534510705822e-05,0.15419969833621164,stochastic_volatility
2023-03-06,2.749,-0.010853941577257883,8.709671599117964e-05,0.14814983101501422,stochastic_volatility
2023-03-07,2.718,-0.011340893454156686,9.045097629338263e-05,0.1509756471287089,stochastic_volatility
2023-03-08,2.697,-0.007756271571358985,9.086506197691235e-05,0.15132083669535373,stochastic_volatility
2023-03-09,2.678,-0.007069796888612161,9.094758640258388e-05,0.15138953653886103,stochastic_volatility
2023-03-10,2.642,-0.013534041168847155,9.269778287757422e-05,0.15283926617577273,stochastic_volatility
2023-03-13,2.669,0.01016766432225347,9.784198447082546e-05,0.15702286485301437,stochastic_volatility
2023-03-14,2.651,-0.006766943115498715,9.611305803189638e-05,0.15562933728586614,stochastic_volatility
2023-03-15,2.652,0.00037714501672778746,9.508389926539935e-05,0.15479387137377448,stochastic_volatility
2023-03-16,2.627,-0.009471561620213452,9.686243345755729e-05,0.1562348656072147,stochastic_volatility
2023-03-17,2.637,0.0037993966677468778,9.265739162849209e-05,0.1528059641845828,stochastic_volatility
2023-03-20,2.62,-0.006467589598144124,8.641199328608612e-05,0.14756633189211454,stochastic_volatility
2023-03-21,2.647,0.010252605471958534,9.043060757314822e-05,0.15095864701445014,stochastic_volatility
2023-03-22,2.656,0.0033943083692233567,9.106963581111238e-05,0.15149108298642638,stochastic_volatility
2023-03-23,2.673,0.006380205542594554,8.833436961587565e-05,0.14919873036725434,stochastic_volatility
